ticker,as_of_date,net_buy,total_buy_votes,total_sell_votes,entry_price,exit_price,status,days_to_exit,entry_touched
ACGR,2026-01-18,False,0,4,65.2,65.53,hit,5.0,True
ACGR,2026-01-25,False,1,3,64.56,67.5,missed,,False
ACGR,2026-02-01,False,1,5,64.7,65.26,missed,,True
ACGR,2026-02-08,False,2,3,61.96,65.5,missed,,False
ACGR,2026-02-15,False,0,4,62.11,62.43,missed,,False
ACGR,2026-02-22,False,2,3,62.64,64.0,missed,,True
ACGR,2026-03-01,False,2,3,62.47,63.04,missed,,True
ACGR,2026-03-08,False,0,4,62.1,63.16,missed,,True
ACGR,2026-03-15,False,0,6,60.89,61.68,missed,,True
ACGR,2026-03-22,False,0,5,59.65,60.71,missed,,True
ACGR,2026-03-29,False,0,5,57.56,59.55,missed,,False
ACGR,2026-04-05,True,3,2,60.0,66.0,missed,,True
ACGR,2026-04-12,True,3,1,62.48,68.73,missed,,True
ACGR,2026-04-19,True,3,0,66.41,73.05,missed,,True
ACGR,2026-04-26,True,5,0,66.87,73.56,missed,,True
ACGR,2026-05-03,True,4,0,67.01,73.71,missed,,True
ACGR,2026-05-10,True,6,0,68.81,75.69,missed,,True
ACGR,2026-05-17,True,4,1,69.47,70.05,hit,3.0,True
ACGR,2026-05-24,True,5,0,70.36,70.5,hit,2.0,True
ACGR,2026-05-31,True,5,0,71.27,78.39,missed,,True
ACGR,2026-06-07,False,2,3,68.85,70.5,missed,,True
ACGR,2026-06-14,True,3,1,68.03,68.25,hit,1.0,True
ACGR,2026-06-21,True,4,1,69.21,76.13,missed,,True
ACGR,2026-06-28,True,2,1,66.96,68.75,hit,1.0,True
ACIU,2025-12-28,True,2,1,3.13,3.2,hit,3.0,True
ACIU,2026-01-04,True,4,0,3.36,4.2,missed,,True
ACIU,2026-01-11,True,4,1,3.41,3.61,hit,1.0,True
ACIU,2026-01-18,True,4,1,3.51,3.78,missed,,True
ACIU,2026-01-25,True,6,0,3.7,3.77,missed,,True
ACIU,2026-02-01,False,1,4,3.19,3.46,missed,,True
ACIU,2026-02-08,False,1,2,2.88,4.4,missed,,False
ACIU,2026-02-15,False,1,3,2.86,3.02,missed,,True
ACIU,2026-02-22,False,0,5,2.47,2.61,missed,,False
ACIU,2026-03-01,True,3,2,2.93,3.0,missed,,True
ACIU,2026-03-08,False,2,2,2.64,2.84,missed,,False
ACIU,2026-03-15,False,1,3,2.91,3.17,missed,,True
ACIU,2026-03-22,False,1,3,2.84,3.1,missed,,True
ACIU,2026-03-29,False,0,4,2.7,2.97,missed,,False
ACIU,2026-04-05,False,0,4,2.73,2.89,missed,,False
ACIU,2026-04-12,True,4,1,3.28,3.3,missed,,True
ACIU,2026-04-19,True,2,1,3.01,3.1,missed,,True
ACIU,2026-04-26,False,0,4,2.84,3.1,missed,,False
ACIU,2026-05-03,False,1,4,2.95,3.13,missed,,True
ACIU,2026-05-10,False,0,4,2.86,2.98,missed,,True
ACIU,2026-05-17,False,0,4,2.72,2.91,missed,,False
ACIU,2026-05-24,False,1,3,2.79,2.89,missed,,True
